"","country_code3","X","country","country_code2","temp","announce","start","end","enforce","group","country_territory_area","area_covered","who_measure","measure_stage","comments","enforcement","non_compliance_penalty","date_start_cln","date_end_cln","admin_level_cln","enforcement_cln","compliance_cln","targeted_cln","lockdown_flg_v1"
"573","GBR",24,"United Kingdom","GB",NA,"2020-03-23","2020-03-23","2020-05-09","mandatory","treatment","United Kingdom Of Great Britain And Northern Ireland","","Stay-at-home order","phase-out","People are now allowed to take unlimited outdoor exercise; however must obey strict social distancing: fines will be increased to ensure this.","Required","Fines",2020-05-10,2020-05-13,"national","required","fines","",FALSE
"574","GBR",24,"United Kingdom","GB",NA,"2020-03-23","2020-03-23","2020-05-09","mandatory","treatment","United Kingdom Of Great Britain And Northern Ireland","Northern Ireland","Stay-at-home order","extension","Extension Northern Ireland stay home orders. On Wednesday, April 15, the Northern Irish government announced a three-week extension to the current nationwide restrictions","Required","Not known",2020-04-15,2020-06-13,"state","required","not known","stay at home",TRUE
"575","GBR",24,"United Kingdom","GB",NA,"2020-03-23","2020-03-23","2020-05-09","mandatory","treatment","United Kingdom Of Great Britain And Northern Ireland","Wales","Stay-at-home order","new","As of 1st July, everyone in Wales must stay local to 5 miles of their home, unless in a rural area if they need to travel further to access shops and public services. The legal requirement is that you can't leave your local area without a reasonable excuse. The requirement to stay local will stay in place until 6 July, when Ministers will lift it, if the conditions allow.  https://web.archive.org/web/20200628150101/https://gov.wales/coronavirus-regulations-guidance","Required","Not known",2020-07-01,NA,"state","required","not known","",FALSE
"576","GBR",24,"United Kingdom","GB",NA,"2020-03-23","2020-03-23","2020-05-09","mandatory","treatment","United Kingdom Of Great Britain And Northern Ireland","","Stay-at-home order","phase-out","15 June- In England no longer recommend that people do not leave the house, as people can ""visit any type of shop and some additional outdoor attractions - drive-in cinemas, and animal attractions like zoos, farms and safari parks. In Scotland      Source: https://web.archive.org/web/20200626103240/https://www.gov.uk/government/publications/coronavirus-outbreak-faqs-what-you-can-and-cant-do/coronavirus-outbreak-faqs-what-you-can-and-cant-do#devolved-administrations      In Scotland, as of July 1st, the recommendation on the government website still says ""You should stay at home as much as possible, only go outside for limited purposes"", so coded as recommended to stay home (1) in targeted area (Scotland). Vulnerable eople shielding are recommended to continue to do so until the end of July.    Source: https://web.archive.org/web/20200629182523/https://www.gov.scot/coronavirus-covid-19/","Recommended","Not known",2020-06-15,NA,"national","recommended","not known","england",FALSE
"577","GEO",25,"Georgia","GE",NA,"2020-03-30","2020-03-31","2020-04-21","mandatory","treatment","Georgia","Rustavi","Stay-at-home order","phase-out","Lockdown lifted in Rustavi. Gakharia further stated that lockdown measures will be lifted in Rustavi (Kvemo Kartli province) from Thursday, May 14.","Not applicable","Not applicable",2020-05-14,2020-05-14,"other","not applicable","not applicable","",FALSE
"578","GEO",25,"Georgia","GE",NA,"2020-03-30","2020-03-31","2020-04-21","mandatory","treatment","Georgia","Tbilisi","Stay-at-home order","phase-out","Lockdown lifted in Tbilisi. Georgian Prime Minister Giorgi Gakharia announced on Thursday, May 7, that lockdown measures will be lifted in Tbilisi from Monday, May 11, amid the coronavirus disease (COVID-19) pandemic.","Not applicable","Not applicable",2020-05-11,2020-05-11,"other","not applicable","not applicable","",FALSE
"579","GEO",25,"Georgia","GE",NA,"2020-03-30","2020-03-31","2020-04-21","mandatory","treatment","Georgia","","Stay-at-home order","modification","All movement restricted between 9pm and 6am. NA","Required","Not known",2020-03-31,2020-04-21,"national","required","not known","partial curfew",FALSE
"580","GEO",25,"Georgia","GE",NA,"2020-03-30","2020-03-31","2020-04-21","mandatory","treatment","Georgia","","Stay-at-home order","phase-out","The Georgian government has lifted the nighttime curfew on may 23, 2020","Required","Not known",2020-05-23,NA,"national","required","not known","no curfew",FALSE
"581","GEO",25,"Georgia","GE",NA,"2020-03-30","2020-03-31","2020-04-21","mandatory","treatment","Georgia","","Stay-at-home order","new","The Head of Government urged the public against leaving their social environments for any non-essential reason-especially our parents, pensioners, and persons over 70, those whom the state has, to some extent, taken under its wing: http://archive.vn/V5riZ#selection-2493.0-2493.231","Recommended","Not known",2020-03-19,2020-03-31,"national","recommended","not known","",FALSE
"582","GEO",25,"Georgia","GE",NA,"2020-03-30","2020-03-31","2020-04-21","mandatory","treatment","Georgia","","Stay-at-home order","extension","extended until may 22, 2020 (21h-6h)","Required","Not known",2020-04-21,2020-05-23,"national","required","not known","partial curfew",FALSE
"583","GGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guernsey","","Stay-at-home order","new","effectively lock down the community as far as reasonably possible. This will be for an initial period of 14 days, before the end of which we will have reviewed and decided whether it is necessary to extend this period. Having said that, to prepare ourselves psychologically, I think all islanders should assume that it will be necessary for 28 days. Deputy Gavin St Pier

requiring ppl to stay at home except for very limited purposes (buying food, 2 hours of exercise, traveling to work (critical), and medical need)","required","Not applicable",2020-03-24,2020-04-07,"national","required","not applicable","",FALSE
"584","GGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guernsey","","Stay-at-home order","extension","Extension of existing lockdown. review The only change to the current restrictions is that nonessential retailers will be permitted to carry out home deliveries, provided this is done in line with guidance to mitigate the risk of spreading the coronavirus. This change will come into effect at 00.01 Wednesday 8 April","required","Not applicable",2020-04-07,2020-05-07,"national","required","not applicable","no target",FALSE
"585","GGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guernsey","","Stay-at-home order","extension","lock down restrictions extended. <p>1:15pm - 17 April</p><p>Lock down restrictions: phased resumption of business activity</p><p>&nbsp;</p><p>The States of Guernsey will continue with the current 'lock down' restriction for the next week.</p>","required","Not applicable",2020-04-17,2020-05-02,"national","required","not applicable","no target",FALSE
"586","GGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guernsey","","Stay-at-home order","phase-out","From 2 May, each household may pair up with one other household and socialize normally inside each others homes (but not outside the home), creating a joint household bubble.","required","Not applicable",2020-05-02,2020-05-16,"national","required","not applicable","2 households",FALSE
"587","GGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guernsey","","Stay-at-home order","phase-out","Recreational/exercise time outside the home extended from 2 to 4 hours","required","Not applicable",2020-05-07,NA,"national","required","not applicable","exercise",FALSE
"588","GGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guernsey","","Stay-at-home order","modification","Household bubbles in phase 3 now double (up to 4 households)","required","Not applicable",2020-05-16,NA,"national","required","not applicable","4 households",FALSE
"589","GGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guernsey","","Stay-at-home order","phase-out","moved to phase 5 of its Exit from Lockdown. <p>&nbsp;</p><p>&nbsp;</p><p><font size=""3"">The Committee </font><em><font size=""3""><font size=""3"">for </font></font></em><font size=""3"">Health &amp; Social Care has agreed the Bailiwick should move to phase 5 of its Exit from Lockdown from 00.01 Saturday 20 June. The decision is in line with the advice of the Director of Public Health. </font></p><p><font size=""3"">Phase 5 will see the Islands enter what is described as the aâ‚¬~Bailiwick Bubbleaâ‚¬â„¢ where the requirements for social distancing and the size of gatherings are removed. However, Islanders will still be encouraged to maintain some of the good practices they have become used to during the lockdown period. Rather than strict requirements to socially distance 1 or 2 metres, Islanders will be urged to respect each otheraâ‚¬â„¢s personal space. All Islanders will also be encouraged to continue with good hygiene practices and to stay at home if they are feeling unwell. </font></p><p><font size=""3"">All remaining business that have had to remain closed throughout the lockdown period will be able to open. </font></p>","required","Not applicable",2020-06-20,2020-06-20,"national","required","not applicable","",FALSE
"590","GHA",75,"Ghana","",NA,"","","","","control","Ghana","Accra, Tema, Kasoa, and Kumasi","Stay-at-home order","new","Regional stay at home orders. The cities of Accra, Tema, Kasoa, and Kumasi are under a particial lockdown for two weeks and are required to stay home. Only people working in essential services are exempt.","Required","Not applicable",2020-03-30,2020-04-20,"state","required","not applicable","",FALSE
"591","GHA",75,"Ghana","",NA,"","","","","control","Ghana","Accra, Tema, Kasoa, and Kumasi","Stay-at-home order","phase-out","Regional stay at home orders lifted. Ghanaian President Nana Akufo-Addo has begun to ease movement restrictions in major cities in the country as of Monday, April 20, including inÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â AccraaÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â andÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â KumasiaÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â (Ashanti region), following a 21-day lockdown","Required","Not applicable",2020-04-20,NA,"state","required","not applicable","",FALSE
"592","GIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea","","Stay-at-home order","new","Nationwide curfew. Authorities announced the implementation of a nationwide curfew between 21:00 and 5:00 (local time) as of Monday, March 30.","Required","Not applicable",2020-03-30,2020-04-09,"national","required","not applicable","partial curfew",FALSE
"593","GIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea","","Stay-at-home order","extension","Extended nationwide curfew. President Alpha CondÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â© announced that Guinea's nationwide state of emergency, originally implemented on Friday, March 27, will be extended through Thursday, April 30","Required","Not applicable",2020-04-09,2020-05-15,"national","required","not applicable","partial curfew",FALSE
"594","GIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea","","Stay-at-home order","extension","Extended nationwide curfew. The Guinean government announced on Friday, May 15, that the existing state of health emergency, as well as the nationwide curfew between 21:00 and 05:00 (local time), have been extended until Sunday, June 14, to curb the spread of the coronavirus disease (COVID-19) in the country.","Required","Not applicable",2020-05-15,2020-06-16,"national","required","not applicable","partial curfew",FALSE
